"","X","FID","COMID","FDATE","RESOLUTION","GNIS_ID","GNIS_NAME","LENGTHKM","REACHCODE","FLOWDIR","WBAREACOMI","FTYPE","FCODE","SHAPE_LENG","ENABLED","GNIS_NBR","LCM_Reach"
"922",922,922,23786203,"2/13/01 0:00","Medium",1162923,"Crabtree Creek",4.022,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.045716084,TRUE,0,"South Santiam Reach B"
"923",923,923,23786205,"2/13/01 0:00","Medium",1162923,"Crabtree Creek",1.049,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.009959593,TRUE,0,"South Santiam Reach B"
"924",924,924,23786207,"2/13/01 0:00","Medium",1162923,"Crabtree Creek",1.25,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.014267155,TRUE,0,"South Santiam Reach B"
"925",925,925,23786209,"2/13/01 0:00","Medium",1162923,"Crabtree Creek",1.498,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.018284693,TRUE,0,"South Santiam Reach B"
"926",926,926,23786211,"2/13/01 0:00","Medium",1162923,"Crabtree Creek",0.416,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.004701313,TRUE,0,"South Santiam Reach B"
"927",927,927,23786213,"2/13/01 0:00","Medium",1162923,"Crabtree Creek",5.405,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.063456333,TRUE,0,"South Santiam Reach B"
"928",928,928,23786215,"2/13/01 0:00","Medium",1162923,"Crabtree Creek",2.335,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.024988891,TRUE,0,"South Santiam Reach B"
"929",929,929,23786217,"2/13/01 0:00","Medium",1162923,"Crabtree Creek",0.239,1.709e+13,"With Digitized",23788931,"ArtificialPath",55800,0.002214255,TRUE,0,"South Santiam Reach B"
"930",930,930,23786227,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.073,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.000824416,TRUE,0,"South Santiam Reach B"
"931",931,931,23786229,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.214,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002263307,TRUE,0,"South Santiam Reach B"
"932",932,932,23786231,"2/13/01 0:00","Medium",1163301,"Thomas Creek",3.354,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.038707266,TRUE,0,"South Santiam Reach B"
"933",933,933,23786233,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.05,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.000600308,TRUE,0,"South Santiam Reach B"
"934",934,934,23786235,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.168,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002091523,TRUE,0,"South Santiam Reach B"
"935",935,935,23786237,"2/13/01 0:00","Medium",1163301,"Thomas Creek",3.476,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.039807742,TRUE,0,"South Santiam Reach B"
"936",936,936,23786239,"2/13/01 0:00","Medium",1163301,"Thomas Creek",3.568,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.041168788,TRUE,0,"South Santiam Reach B"
"937",937,937,23786241,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.885,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.009715549,TRUE,0,"South Santiam Reach B"
"938",938,938,23786247,"2/13/01 0:00","Medium",1163301,"Thomas Creek",7.832,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.088649598,TRUE,0,"South Santiam Reach B"
"939",939,939,23786249,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.333,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003659476,TRUE,0,"South Santiam Reach B"
"940",940,940,23786251,"2/13/01 0:00","Medium",1163301,"Thomas Creek",6.18,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.07532199,TRUE,0,"South Santiam Reach B"
"941",941,941,23786263,"2/13/01 0:00","Medium",1163301,"Thomas Creek",2.943,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.032470739,TRUE,0,"South Santiam Reach B"
"942",942,942,23786265,"2/13/01 0:00","Medium",1163301,"Thomas Creek",5.801,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.068802556,TRUE,0,"South Santiam Reach B"
"943",943,943,23786267,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.643,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006898618,TRUE,0,"South Santiam Reach B"
"944",944,944,23786269,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.304,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003374295,TRUE,0,"South Santiam Reach B"
"945",945,945,23786271,"2/13/01 0:00","Medium",1163301,"Thomas Creek",2.893,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.03521235,TRUE,0,"South Santiam Reach B"
"946",946,946,23786273,"2/13/01 0:00","Medium",1163301,"Thomas Creek",1.4,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.016584313,TRUE,0,"South Santiam Reach B"
"947",947,947,23786275,"2/13/01 0:00","Medium",1163301,"Thomas Creek",1.545,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.019204068,TRUE,0,"South Santiam Reach B"
"948",948,948,23786277,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.513,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005534033,TRUE,0,"South Santiam Reach B"
"949",949,949,23786279,"2/13/01 0:00","Medium",1163301,"Thomas Creek",1.21,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.013891018,TRUE,0,"South Santiam Reach B"
"950",950,950,23786285,"2/13/01 0:00","Medium",1163301,"Thomas Creek",1.067,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012722768,TRUE,0,"South Santiam Reach B"
"951",951,951,23786287,"2/13/01 0:00","Medium",1163301,"Thomas Creek",2.497,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.029330937,TRUE,0,"South Santiam Reach B"
"952",952,952,23786289,"2/13/01 0:00","Medium",1163301,"Thomas Creek",2.471,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.029936394,TRUE,0,"South Santiam Reach B"
"953",953,953,23786291,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.541,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006122633,TRUE,0,"South Santiam Reach B"
"954",954,954,23786293,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.243,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002905953,TRUE,0,"South Santiam Reach B"
"955",955,955,23786295,"2/13/01 0:00","Medium",1163301,"Thomas Creek",1.138,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012885447,TRUE,0,"South Santiam Reach B"
"956",956,956,23786297,"2/13/01 0:00","Medium",1163301,"Thomas Creek",2.183,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.024247821,TRUE,0,"South Santiam Reach B"
"957",957,957,23786299,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.128,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.001231262,TRUE,0,"South Santiam Reach B"
"958",958,958,23786301,"2/13/01 0:00","Medium",1163301,"Thomas Creek",1.532,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.018693272,TRUE,0,"South Santiam Reach B"
"959",959,959,23786303,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.207,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002603541,TRUE,0,"South Santiam Reach B"
"960",960,960,23786305,"2/13/01 0:00","Medium",1163301,"Thomas Creek",2.336,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.028873976,TRUE,0,"South Santiam Reach B"
"961",961,961,23786307,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.398,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005029852,TRUE,0,"South Santiam Reach B"
"962",962,962,23786309,"2/13/01 0:00","Medium",1163301,"Thomas Creek",0.637,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007610017,TRUE,0,"South Santiam Reach B"
"963",963,963,23786311,"2/13/01 0:00","Medium",1163301,"Thomas Creek",5.58,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.066120236,TRUE,0,"South Santiam Reach B"
"964",964,964,23786665,"2/13/01 0:00","Medium",NA," ",2.189,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.021316066,TRUE,0,"South Santiam Reach B"
"965",965,965,23787245,"2/13/01 0:00","Medium",1129089,"Wiley Creek",1.634,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.016222484,TRUE,0,"South Santiam Reach D"
"966",966,966,23785779,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.243,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012788829,TRUE,0,"South Santiam Reach E"
"967",967,967,23786019,"2/13/01 0:00","Medium",1148097,"Quartzville Creek",0.343,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003458362,TRUE,0,"South Santiam Reach F"
"968",968,968,23785917,"7/23/05 0:00","Medium",NA," ",1.166,1.709e+13,"With Digitized",23788981,"ArtificialPath",55800,0.014301698,TRUE,0,"South Santiam Migration"
"969",969,969,23785915,"7/23/05 0:00","Medium",NA," ",3.744,1.709e+13,"With Digitized",23788981,"ArtificialPath",55800,0.041584786,TRUE,0,"South Santiam Migration"
"970",970,970,23785913,"7/23/05 0:00","Medium",NA," ",0.987,1.709e+13,"With Digitized",23788981,"ArtificialPath",55800,0.01080981,TRUE,0,"South Santiam Migration"
"971",971,971,23785777,"2/13/01 0:00","Medium",1150077,"South Santiam River",2.085,1.709e+13,"With Digitized",23788981,"ArtificialPath",55800,0.024306551,TRUE,0,"South Santiam Reach E"
"972",972,972,23785775,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.225,1.709e+13,"With Digitized",23788981,"ArtificialPath",55800,0.015143981,TRUE,0,"South Santiam Migration"
"973",973,973,23785773,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.415,1.709e+13,"With Digitized",23788981,"ArtificialPath",55800,0.017601041,TRUE,0,"South Santiam Migration"
"974",974,974,23785771,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.126,1.709e+13,"With Digitized",23788981,"ArtificialPath",55800,0.001554825,TRUE,0,"South Santiam Migration"
"975",975,975,23785769,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.476,1.709e+13,"With Digitized",23788981,"ArtificialPath",55800,0.018019274,TRUE,0,"South Santiam Migration"
"976",976,976,23787257,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.242,1.709e+13,"With Digitized",23788981,"ArtificialPath",55800,0.00259994,TRUE,0,"South Santiam Migration"
"977",977,977,23786017,"7/23/05 0:00","Medium",1148097,"Quartzville Creek",1.28,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.014076774,TRUE,0,"South Santiam Reach F"
"978",978,978,23786015,"7/23/05 0:00","Medium",1148097,"Quartzville Creek",1.845,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.018402959,TRUE,0,"South Santiam Migration"
"979",979,979,23786013,"7/23/05 0:00","Medium",1148097,"Quartzville Creek",2.298,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.022436846,TRUE,0,"South Santiam Migration"
"980",980,980,23786011,"7/23/05 0:00","Medium",1148097,"Quartzville Creek",3.645,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.041158584,TRUE,0,"South Santiam Migration"
"981",981,981,23786009,"7/23/05 0:00","Medium",1148097,"Quartzville Creek",1.115,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.010272222,TRUE,0,"South Santiam Migration"
"982",982,982,23785947,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.09,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.000982578,TRUE,0,"South Santiam Reach G"
"983",983,983,23785945,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.291,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.00341575,TRUE,0,"South Santiam Reach G"
"984",984,984,23785943,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",5.597,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.063848732,TRUE,0,"South Santiam Migration"
"985",985,985,23785941,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",3.893,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.047832299,TRUE,0,"South Santiam Migration"
"986",986,986,23785939,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.411,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.004653228,TRUE,0,"South Santiam Migration"
"987",987,987,23785937,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.877,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.01067756,TRUE,0,"South Santiam Migration"
"988",988,988,23785935,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.459,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.005585557,TRUE,0,"South Santiam Migration"
"989",989,989,23785933,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",1.18,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.011844995,TRUE,0,"South Santiam Migration"
"990",990,990,23785931,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.66,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.007922164,TRUE,0,"South Santiam Migration"
"991",991,991,23785929,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.285,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.003485254,TRUE,0,"South Santiam Migration"
"992",992,992,23785927,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",1.043,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.012521482,TRUE,0,"South Santiam Migration"
"993",993,993,23785925,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.456,1.709e+13,"With Digitized",23788951,"ArtificialPath",55800,0.004926,TRUE,0,"South Santiam Migration"
"994",994,1,23762831,"2/13/01 0:00","Medium",1158060,"Willamette River",0.314,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.003141797,TRUE,0,"Mainstem_Mck2San_DS"
"995",995,2,23762833,"2/13/01 0:00","Medium",1158060,"Willamette River",1.524,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.016331853,TRUE,0,"Mainstem_Mck2San_DS"
"996",996,3,23762835,"2/13/01 0:00","Medium",1158060,"Willamette River",2.964,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.030547845,TRUE,0,"Mainstem_Mck2San_DS"
"997",997,4,23762837,"2/13/01 0:00","Medium",1158060,"Willamette River",5.462,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.055089997,TRUE,0,"Mainstem_Mck2San_DS"
"998",998,5,23762839,"2/13/01 0:00","Medium",1158060,"Willamette River",2.168,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.026904515,TRUE,0,"Mainstem_Mck2San_DS"
"999",999,6,23762841,"2/13/01 0:00","Medium",1158060,"Willamette River",3.651,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.036650276,TRUE,0,"Mainstem_Mck2San_DS"
"1000",1000,7,23762843,"2/13/01 0:00","Medium",1158060,"Willamette River",0.845,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.010045274,TRUE,0,"Mainstem_Mck2San_DS"
"1001",1001,8,23762845,"2/13/01 0:00","Medium",1158060,"Willamette River",1.913,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.023639688,TRUE,0,"Mainstem_Mck2San_DS"
"1002",1002,9,23762847,"2/13/01 0:00","Medium",1158060,"Willamette River",0.845,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.010548986,TRUE,0,"Mainstem_Mck2San_US"
"1003",1003,10,23762849,"2/13/01 0:00","Medium",1158060,"Willamette River",2.403,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.030044192,TRUE,0,"Mainstem_Mck2San_US"
"1004",1004,11,23762851,"2/13/01 0:00","Medium",1158060,"Willamette River",1.644,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.02018674,TRUE,0,"Mainstem_Mck2San_US"
"1005",1005,12,23762867,"2/13/01 0:00","Medium",1158060,"Willamette River",7.586,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.080083786,TRUE,0,"Mainstem_Mck2San_US"
"1006",1006,13,23762869,"2/13/01 0:00","Medium",1158060,"Willamette River",5.627,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.069109544,TRUE,0,"Mainstem_Mck2San_US"
"1007",1007,14,23762877,"2/13/01 0:00","Medium",1158060,"Willamette River",2.089,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.019831235,TRUE,0,"Mainstem_Mck2San_US"
"1008",1008,15,23763007,"2/13/01 0:00","Medium",1158060,"Willamette River",0.885,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.010155964,TRUE,0,"Mainstem_Mck2San_US"
"1009",1009,16,23763009,"2/13/01 0:00","Medium",1158060,"Willamette River",3.331,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.034494139,TRUE,0,"Mainstem_Mck2San_US"
"1010",1010,17,23763049,"2/13/01 0:00","Medium",1158060,"Willamette River",0.051,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.000547754,TRUE,0,"Mainstem_Mck2San_US"
"1011",1011,18,23763047,"2/13/01 0:00","Medium",1158060,"Willamette River",0.537,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005661243,TRUE,0,"Mainstem_Mck2San_US"
"1012",1012,19,23763045,"2/13/01 0:00","Medium",1158060,"Willamette River",1.22,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.011490599,TRUE,0,"Mainstem_Mck2San_US"
"1013",1013,20,23763051,"2/13/01 0:00","Medium",1158060,"Willamette River",1.656,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.015250122,TRUE,0,"Mainstem_Mck2San_US"
"1014",1014,21,23763053,"2/13/01 0:00","Medium",1158060,"Willamette River",0.671,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.006117272,TRUE,0,"Mainstem_Mck2San_US"
"1015",1015,22,23763055,"2/13/01 0:00","Medium",1158060,"Willamette River",6.358,1.709e+13,"With Digitized",120049190,"ArtificialPath",55800,0.064811722,TRUE,0,"Mainstem_Mck2San_US"
"1016",1016,23,23763057,"2/13/01 0:00","Medium",1158060,"Willamette River",2.308,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.024741273,TRUE,0,"Mainstem_Mck2San_US"
"1017",1017,24,23763059,"2/13/01 0:00","Medium",1158060,"Willamette River",2.472,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.026565067,TRUE,0,"Mainstem_Mck2San_US"
"1018",1018,25,23763061,"2/13/01 0:00","Medium",1158060,"Willamette River",2.469,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.023847726,TRUE,0,"Mainstem_Mck2San_US"
"1019",1019,26,23763063,"2/13/01 0:00","Medium",1158060,"Willamette River",0.17,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.001901894,TRUE,0,"Mainstem_Mck2San_US"
"1020",1020,27,23763065,"2/13/01 0:00","Medium",1158060,"Willamette River",1.448,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.01678148,TRUE,0,"Mainstem_Mck2San_US"
"1021",1021,28,23763279,"2/13/01 0:00","Medium",1158060,"Willamette River",1.332,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.013802071,TRUE,0,"Mainstem_Mck2San_US"
"1022",1022,29,23763281,"2/13/01 0:00","Medium",1158060,"Willamette River",1.068,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.012377686,TRUE,0,"Mainstem_Mck2San_US"
"1023",1023,30,23763283,"2/13/01 0:00","Medium",1158060,"Willamette River",0.121,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.001489404,TRUE,0,"Mainstem_Mck2San_US"
"1024",1024,31,23763285,"2/13/01 0:00","Medium",1158060,"Willamette River",0.438,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.005242546,TRUE,0,"Mainstem_Mck2San_US"
"1025",1025,32,23763287,"2/13/01 0:00","Medium",1158060,"Willamette River",0.508,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.004870246,TRUE,0,"Mainstem_Mck2San_US"
"1026",1026,33,23763289,"2/13/01 0:00","Medium",1158060,"Willamette River",0.597,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.005508048,TRUE,0,"Mainstem_Mck2San_US"
"1027",1027,34,23763291,"2/13/01 0:00","Medium",1158060,"Willamette River",0.609,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.007624466,TRUE,0,"Mainstem_Mck2San_US"
"1028",1028,35,23763293,"2/13/01 0:00","Medium",1158060,"Willamette River",0.248,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.003061061,TRUE,0,"Mainstem_Mck2San_US"
"1029",1029,36,23763295,"2/13/01 0:00","Medium",1158060,"Willamette River",0.207,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.002351077,TRUE,0,"Mainstem_Mck2San_US"
"1030",1030,37,23763297,"2/13/01 0:00","Medium",1158060,"Willamette River",0.223,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002190056,TRUE,0,"Mainstem_Mck2San_US"
"1031",1031,38,23763299,"2/13/01 0:00","Medium",1158060,"Willamette River",0.191,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.001727732,TRUE,0,"Mainstem_Mck2San_US"
"1032",1032,39,23763301,"2/13/01 0:00","Medium",1158060,"Willamette River",0.21,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.001987321,TRUE,0,"Mainstem_Mck2San_US"
"1033",1033,40,23763303,"2/13/01 0:00","Medium",1158060,"Willamette River",0.498,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.004791225,TRUE,0,"Mainstem_Mck2San_US"
"1034",1034,41,23763305,"2/13/01 0:00","Medium",1158060,"Willamette River",0.244,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.002284893,TRUE,0,"Mainstem_Mck2San_US"
"1035",1035,42,23763307,"2/13/01 0:00","Medium",1158060,"Willamette River",1.251,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.013026427,TRUE,0,"Mainstem_Mck2San_US"
"1036",1036,43,23763309,"2/13/01 0:00","Medium",1158060,"Willamette River",0.387,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.00483836,TRUE,0,"Mainstem_Mck2San_US"
"1037",1037,44,23763311,"2/13/01 0:00","Medium",1158060,"Willamette River",0.706,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.007478464,TRUE,0,"Mainstem_Mck2San_US"
"1038",1038,45,23763323,"2/13/01 0:00","Medium",1158060,"Willamette River",1.564,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.018616911,TRUE,0,"Mainstem_Mck2San_US"
"1039",1039,46,23763325,"2/13/01 0:00","Medium",1158060,"Willamette River",1.967,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.020596941,TRUE,0,"Mainstem_Mck2San_US"
"1040",1040,47,23763327,"2/13/01 0:00","Medium",1158060,"Willamette River",0.282,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.002579961,TRUE,0,"Mainstem_Mck2San_US"
"1041",1041,48,23763329,"2/13/01 0:00","Medium",NA," ",0.388,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.003813111,TRUE,0,"Mainstem_Mck2San_US"
"1042",1042,49,23763331,"2/13/01 0:00","Medium",1158060,"Willamette River",0.219,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.002143804,TRUE,0,"Mainstem_Mck2San_US"
"1043",1043,50,23763333,"2/13/01 0:00","Medium",1158060,"Willamette River",1.562,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.01884558,TRUE,0,"Mainstem_Mck2San_US"
"1044",1044,51,23763335,"2/13/01 0:00","Medium",1158060,"Willamette River",1.191,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.012709956,TRUE,0,"Mainstem_Mck2San_US"
"1045",1045,52,23763337,"2/13/01 0:00","Medium",1158060,"Willamette River",4.315,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.042451778,TRUE,0,"Mainstem_Mck2San_US"
"1046",1046,53,23763339,"2/13/01 0:00","Medium",1158060,"Willamette River",0.921,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.009405429,TRUE,0,"Mainstem_Mck2San_US"
"1047",1047,54,23763341,"2/13/01 0:00","Medium",1158060,"Willamette River",0.351,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.003606105,TRUE,0,"Mainstem_Mck2San_US"
"1048",1048,55,23763343,"2/13/01 0:00","Medium",1158060,"Willamette River",0.448,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.004281145,TRUE,0,"Mainstem_Mck2San_US"
"1049",1049,56,23763345,"2/13/01 0:00","Medium",1158060,"Willamette River",0.328,1.709e+13,"With Digitized",23769011,"ArtificialPath",55800,0.00296099,TRUE,0,"Mainstem_Mck2San_US"
"1050",1050,57,23763349,"2/13/01 0:00","Medium",1158060,"Willamette River",0.203,1.709e+13,"With Digitized",23769057,"ArtificialPath",55800,0.001893471,TRUE,0,"Mainstem_Mck2San_US"
"1051",1051,58,23763347,"2/13/01 0:00","Medium",1158060,"Willamette River",0.171,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.001544,TRUE,0,"Mainstem_Mck2San_US"
"1052",1052,59,23763351,"2/13/01 0:00","Medium",1158060,"Willamette River",0.967,1.709e+13,"With Digitized",23769057,"ArtificialPath",55800,0.010183924,TRUE,0,"Mainstem_Mck2San_US"
"1053",1053,60,23763353,"2/13/01 0:00","Medium",1158060,"Willamette River",2.505,1.709e+13,"With Digitized",23769057,"ArtificialPath",55800,0.026415458,TRUE,0,"Mainstem_Mck2San_US"
"1054",1054,61,23763355,"2/13/01 0:00","Medium",1158060,"Willamette River",0.324,1.709e+13,"With Digitized",23769057,"ArtificialPath",55800,0.003551683,TRUE,0,"Mainstem_Mck2San_US"
"1055",1055,62,23763357,"2/13/01 0:00","Medium",1158060,"Willamette River",1.48,1.709e+13,"With Digitized",23769057,"ArtificialPath",55800,0.013869977,TRUE,0,"Mainstem_Mck2San_US"
"1056",1056,63,23763359,"2/13/01 0:00","Medium",1158060,"Willamette River",1.525,1.709e+13,"With Digitized",23769057,"ArtificialPath",55800,0.015188443,TRUE,0,"Mainstem_Mck2San_US"
"1057",1057,64,23763361,"2/13/01 0:00","Medium",1158060,"Willamette River",0.673,1.709e+13,"With Digitized",23769057,"ArtificialPath",55800,0.008010184,TRUE,0,"Mainstem_Mck2San_US"
"1058",1058,65,23763363,"2/13/01 0:00","Medium",1158060,"Willamette River",3.786,1.709e+13,"With Digitized",23769057,"ArtificialPath",55800,0.041377124,TRUE,0,"Mainstem_Mck2San_US"
"1059",1059,66,23763365,"2/13/01 0:00","Medium",1158060,"Willamette River",0.239,1.709e+13,"With Digitized",23769057,"ArtificialPath",55800,0.002380264,TRUE,0,"Mainstem_Mck2San_US"
"1060",1060,67,23763367,"2/13/01 0:00","Medium",1158060,"Willamette River",1.07,1.709e+13,"With Digitized",23769057,"ArtificialPath",55800,0.01119269,TRUE,0,"Mainstem_Mck2San_US"
"1061",1061,68,23763375,"2/13/01 0:00","Medium",1158060,"Willamette River",1.128,1.709e+13,"With Digitized",23769057,"ArtificialPath",55800,0.011775282,TRUE,0,"Mainstem_Mck2San_US"
